Date,ACN,ADBE,ADM,AFL,AMAT,AMP,APD,AVB,AXP,BA,BBY,BDX,BK,BKNG,BLK,BMY,BRO,CBRE,CF,CFG,CHRW,CINF,CL,COR,CSCO,CZR,DGX,DOV,DUK,DVN,ECL,EFX,EG,ENPH,EOG,EW,EXPE,FCX,FE,FICO,FITB,FMC,FRT,GL,GM,GPN,HES,HIG,HON,HPQ,ICE,IP,IQV,JBHT,JCI,JNPR,JPM,KMX,LH,LKQ,LLY,MAA,MCD,MDT,MSCI,NDSN,NOW,NXPI,ON,ORLY,PAYC,PCAR,PKG,RSG,SNA,SNPS,STZ,TEL,TER,TFC,TROW,TSCO,TSLA,TXT,UAL,UNP,VLO,VRSK,WBA,WBD,WDC,WM,WRB,WST,WYNN,YUM,ZION
2015-03-30,81.66712951660156,73.5999984741211,37.4122314453125,26.14327049255371,20.337966918945312,107.45449829101562,116.73571014404297,134.45657348632812,68.68449401855469,134.38092041015625,29.766799926757812,126.30250549316406,32.73721694946289,1149.8299560546875,298.2450866699219,51.44717788696289,15.253634452819824,36.40999984741211,45.45952224731445,18.349851608276367,59.694618225097656,42.26994705200195,56.76288986206055,99.31668090820312,21.17046356201172,5.039999961853027,65.44541931152344,48.328216552734375,53.0723876953125,45.39113235473633,104.68775939941406,85.70372009277344,147.2988739013672,13.220000267028809,73.27507781982422,24.023332595825195,89.68098449707031,17.853666305541992,24.88167953491211,88.7033920288086,14.53039836883545,43.9473762512207,111.50399017333984,51.41436004638672,30.027774810791016,44.64426803588867,59.36318588256836,35.128902435302734,83.98220825195312,11.07697582244873,42.270477294921875,36.46853256225586,68.0,78.88587951660156,33.057838439941406,18.249483108520508,48.00485610961914,69.22000122070312,107.11245727539062,24.023529052734375,62.0062370300293,58.62745666503906,78.88623809814453,64.98058319091797,55.593772888183594,71.98161315917969,79.44000244140625,95.21930694580078,12.130000114440918,219.3800048828125,32.004642486572266,31.129718780517578,61.05715560913086,34.35417175292969,121.2173080444336,46.41999816894531,104.69636535644531,60.9365234375,17.98163414001465,28.79357147216797,61.27946472167969,76.78504180908203,12.704667091369629,44.48218536376953,68.19000244140625,90.92045593261719,44.81986999511719,69.07353210449219,65.18175506591797,31.09000015258789,78.05661010742188,45.52468490600586,19.256223678588867,57.40745544433594,113.03449249267578,48.67793655395508,22.1138858795166
2015-03-31,81.03572845458984,73.94000244140625,37.39644241333008,26.065900802612305,20.150388717651367,107.3069076538086,114.8229751586914,133.00628662109375,68.97583770751953,132.0752410888672,29.02935028076172,124.5246810913086,32.696598052978516,1164.1500244140625,296.4140625,50.46141815185547,15.189412117004395,38.709999084472656,44.31904220581055,18.206485748291016,59.710933685302734,41.994075775146484,56.80387496948242,99.47419738769531,21.23990249633789,5.03000020980835,64.73784637451172,47.38222122192383,53.68772506713867,45.09206008911133,104.3138427734375,85.40068817138672,145.21253967285156,13.1899995803833,72.9172134399414,23.74333381652832,89.62385559082031,17.457530975341797,24.566370010375977,88.58358764648438,14.3703031539917,43.5291862487793,110.2680892944336,51.26035690307617,29.884319305419922,44.64915466308594,58.765750885009766,34.67289352416992,83.50186920166016,10.933126449584961,41.962860107421875,36.65347671508789,66.97000122070312,78.9505844116211,32.753562927246094,18.28998565673828,47.705604553222656,69.01000213623047,106.11101531982422,24.57148551940918,60.9821891784668,58.17572021484375,78.53163146972656,64.62427520751953,55.94967269897461,71.81661224365234,78.77999877929688,93.29503631591797,12.109999656677246,216.24000549316406,31.97472381591797,30.977628707885742,60.546058654785156,34.55010223388672,121.78873443603516,46.31999969482422,104.05170440673828,60.84307098388672,17.736982345581055,28.749332427978516,60.7097282409668,75.43699645996094,12.584667205810547,43.75183868408203,67.25,89.4504165649414,44.72146987915039,69.30650329589844,64.18876647949219,30.760000228881836,76.85743713378906,45.71013259887695,19.01157569885254,57.897857666015625,111.63330841064453,48.254974365234375,22.1138858795166
2015-04-01,80.92329406738281,75.06999969482422,37.42010498046875,25.886730194091797,19.99854850769043,106.99523162841797,113.91978454589844,131.9834747314453,69.6910171508789,130.80796813964844,28.58381462097168,123.10248565673828,32.67220687866211,1149.5999755859375,293.76458740234375,50.012908935546875,15.143534660339355,38.83000183105469,44.390907287597656,18.380027770996094,58.70786666870117,41.98619079589844,56.59906768798828,98.03899383544922,21.02387809753418,5.119999885559082,63.66800308227539,47.58786392211914,53.7226676940918,46.04160690307617,103.54777526855469,85.39148712158203,144.46139526367188,13.069999694824219,72.54341888427734,23.450000762939453,89.66194152832031,17.475963592529297,24.166975021362305,90.3208999633789,14.42366886138916,43.35431671142578,109.68380737304688,51.31635284423828,29.27867317199707,44.72219467163086,59.900028228759766,34.64803695678711,82.64533233642578,10.978736877441406,41.54011154174805,36.26375198364258,67.87000274658203,78.80265808105469,32.76878356933594,18.22518539428711,47.52328109741211,68.38999938964844,105.93429565429688,24.417673110961914,60.04204559326172,58.21335983276367,77.60479736328125,63.09132385253906,55.703277587890625,70.3315200805664,75.6500015258789,92.72798919677734,11.489999771118164,215.3000030517578,31.575786590576172,30.36927032470703,59.461971282958984,34.0986213684082,121.92955017089844,46.31999969482422,104.06065368652344,60.38431930541992,17.624065399169922,28.43227195739746,61.17450714111328,75.1266098022461,12.505999565124512,44.21571350097656,64.01000213623047,88.64929962158203,44.60196304321289,69.43267059326172,63.87038803100586,30.90999984741211,77.98905944824219,45.22124481201172,18.894893646240234,54.70535659790039,111.32291412353516,48.328529357910156,22.056554794311523
2015-04-02,81.45954132080078,75.68000030517578,37.35698699951172,25.890798568725586,19.891368865966797,106.77379608154297,114.64083862304688,133.3803253173828,70.37089538574219,131.37120056152344,29.35967254638672,122.47805786132812,32.948482513427734,1160.43994140625,296.86773681640625,49.753238677978516,15.198594093322754,38.88999938964844,43.778480529785156,18.576202392578125,58.169620513916016,42.14382553100586,56.795677185058594,98.35405731201172,20.931293487548828,5.25,63.853309631347656,47.766109466552734,53.820560455322266,46.766849517822266,103.3927230834961,85.832275390625,145.1290283203125,13.359999656677246,73.7283935546875,23.434999465942383,93.28955078125,17.503599166870117,24.762556076049805,91.0997085571289,14.46940803527832,43.11861038208008,111.19685363769531,51.43769073486328,29.08741569519043,44.76602554321289,59.91734313964844,34.92991638183594,82.86145782470703,11.017330169677734,41.17134475708008,36.11183166503906,66.38999938964844,77.81349182128906,32.95895004272461,18.28998565673828,47.975135803222656,74.7300033569336,105.37045288085938,24.59071159362793,59.79862594604492,58.7027587890625,77.23404693603516,63.69620895385742,56.1321907043457,70.80821228027344,76.12000274658203,92.28176879882812,11.699999809265137,215.5800018310547,31.41621208190918,30.025833129882812,59.036094665527344,34.1752815246582,122.40159606933594,46.459999084472656,105.4305648803711,60.03601837158203,17.746389389038086,28.727209091186523,61.44441223144531,75.93367004394531,12.733332633972168,44.3538932800293,61.880001068115234,88.47587585449219,42.03621292114258,70.15098571777344,65.16661834716797,32.150001525878906,78.5379638671875,45.431976318359375,18.928770065307617,54.50342559814453,114.75494384765625,48.91086196899414,22.203981399536133
2015-04-06,82.7656021118164,76.2300033569336,38.13017272949219,26.049610137939453,19.79311180114746,106.15048217773438,115.43783569335938,134.19711303710938,70.30909729003906,132.8232879638672,29.35198974609375,122.67752075195312,32.89973831176758,1185.010009765625,297.337646484375,49.57225799560547,15.244462966918945,38.91999816894531,43.95033645629883,18.67429542541504,58.12886428833008,42.53004455566406,57.3035774230957,98.48531341552734,21.0007266998291,5.340000152587891,64.44596862792969,48.938323974609375,54.70859909057617,47.40984344482422,104.55097961425781,86.14448547363281,147.49082946777344,12.949999809265137,75.4461441040039,23.308332443237305,93.86083221435547,17.641786575317383,25.07086181640625,91.88848876953125,14.46940803527832,43.46836853027344,111.75869750976562,51.49369812011719,29.214921951293945,45.092323303222656,62.8006477355957,35.095741271972656,83.64595794677734,11.168207168579102,41.254093170166016,35.87403869628906,66.45999908447266,78.36817169189453,32.85245132446289,18.38718605041504,47.93549346923828,73.94999694824219,105.89220428466797,24.850269317626953,59.85738754272461,59.3276481628418,77.59674072265625,64.10221862792969,56.688838958740234,72.219970703125,78.23999786376953,92.92318725585938,11.539999961853027,216.1999969482422,31.884960174560547,30.44286346435547,59.81044387817383,34.56713104248047,124.11587524414062,46.869998931884766,106.89005279541016,60.45229721069336,17.77461814880371,28.904178619384766,61.564353942871094,76.48352813720703,13.539999961853027,45.498756408691406,60.119998931884766,87.85649871826172,41.84642028808594,69.94715881347656,66.71293640136719,32.709999084472656,78.69843292236328,45.979854583740234,19.049209594726562,53.887996673583984,115.92554473876953,48.874088287353516,22.031982421875
2015-04-07,83.37105560302734,75.6500015258789,37.996036529541016,25.9763126373291,19.641271591186523,105.10893249511719,114.74711608886719,131.73919677734375,69.16126251220703,134.04653930664062,29.23676872253418,122.02708435058594,32.964725494384766,1184.97998046875,298.6664733886719,49.57225799560547,15.184823989868164,38.349998474121094,43.93940353393555,18.7874755859375,58.23487854003906,42.0571403503418,57.10697555541992,98.60781860351562,21.131887435913086,5.909999847412109,63.87873077392578,48.924617767333984,54.29604721069336,47.35002899169922,104.48710632324219,85.0609130859375,146.99847412109375,13.270000457763672,74.96898651123047,23.125,93.75608825683594,17.48517417907715,25.091890335083008,91.47911834716797,14.62950325012207,43.53678894042969,109.45159912109375,51.391021728515625,28.473783493041992,44.91700744628906,62.6447868347168,34.83871078491211,83.35778045654297,11.0243501663208,41.340450286865234,35.64944839477539,66.19999694824219,78.29423522949219,32.55581283569336,18.970394134521484,48.23672103881836,73.41999816894531,104.82344055175781,24.677228927612305,60.184749603271484,58.34136199951172,77.65312194824219,63.953086853027344,55.92228317260742,71.89912414550781,78.47000122070312,93.31363677978516,11.539999961853027,216.1300048828125,32.27392578125,30.491905212402344,59.26063919067383,34.46489715576172,122.8570556640625,47.0099983215332,105.89615631103516,60.26540756225586,17.708751678466797,28.845186233520508,60.74215316772461,75.72080993652344,13.550000190734863,45.173065185546875,59.56999969482422,89.06224060058594,41.18564224243164,69.61711883544922,66.15959167480469,32.91999816894531,79.47535705566406,46.1400032043457,18.812084197998047,53.74376678466797,113.40697479248047,47.99137496948242,22.28588104248047
2015-04-08,83.15251159667969,75.44000244140625,38.13017272949219,26.159561157226562,19.989620208740234,105.5682144165039,114.58775329589844,132.72389221191406,69.47911071777344,134.9617462158203,29.467208862304688,122.5907974243164,33.062225341796875,1192.25,299.5495910644531,49.9814338684082,15.198594093322754,38.43000030517578,44.51744842529297,18.862918853759766,58.07990264892578,42.34087371826172,57.26262664794922,99.09790802001953,21.255329132080078,6.079999923706055,63.99724578857422,48.98630142211914,54.05131149291992,47.133216857910156,105.18936157226562,85.27212524414062,149.56886291503906,12.90999984741211,74.78606414794922,23.170000076293945,93.927490234375,17.3377742767334,24.979780197143555,92.65731811523438,14.560894966125488,43.57481002807617,109.93095397949219,51.876373291015625,28.77661895751953,48.02412414550781,62.211830139160156,35.153778076171875,83.13363647460938,11.05943489074707,41.46455001831055,35.99292755126953,67.16999816894531,79.6532211303711,32.71553421020508,18.90559196472168,48.39527893066406,74.06999969482422,105.69865417480469,24.94640350341797,60.56246566772461,58.83824920654297,78.05611419677734,63.2984733581543,56.4242057800293,72.10079193115234,80.83999633789062,94.68944549560547,11.520000457763672,218.10000610351562,32.19413375854492,30.79119300842285,60.6622200012207,34.49046325683594,122.95643615722656,47.58000183105469,106.70201110839844,60.10397720336914,17.849891662597656,28.749332427978516,61.94084930419922,75.88933563232422,13.844667434692383,45.252017974853516,60.54999923706055,89.3017578125,41.206729888916016,70.27716827392578,66.46281433105469,32.84000015258789,79.30645751953125,46.03042984008789,18.88360023498535,54.070709228515625,114.64852142333984,48.250186920166016,22.33502960205078
2015-04-09,83.4584732055664,76.33000183105469,37.79092788696289,26.27765655517578,20.105731964111328,102.74694061279297,115.40744018554688,129.17446899414062,69.89411163330078,135.01455688476562,29.736072540283203,123.58810424804688,33.184112548828125,1186.0,301.0241394042969,49.9342155456543,15.253634452819824,38.650001525878906,44.49559020996094,18.89310646057129,58.42243957519531,42.15959548950195,57.311771392822266,99.32543182373047,21.31705093383789,6.139999866485596,64.49677276611328,49.09598159790039,53.84853744506836,48.553775787353516,105.66360473632812,85.34558868408203,150.22816467285156,13.220000267028809,76.11414337158203,23.22833251953125,93.13721466064453,17.300928115844727,25.021814346313477,93.12657928466797,14.637124061584473,43.61282730102539,106.99471282958984,52.20305252075195,28.920063018798828,48.03385925292969,62.67075729370117,35.19523239135742,83.56590270996094,11.069964408874512,41.53472900390625,35.99292755126953,67.41000366210938,79.9212875366211,33.057838439941406,19.172895431518555,48.728214263916016,74.11000061035156,106.09419250488281,24.831045150756836,60.73876190185547,57.272254943847656,77.81431579589844,63.91166305541992,55.43863296508789,72.1282730102539,81.73999786376953,94.91254425048828,11.569999694824219,218.52000427246094,31.884960174560547,31.002155303955078,60.61574172973633,34.68639373779297,122.26080322265625,47.650001525878906,107.4988784790039,60.23992156982422,18.056909561157227,28.830442428588867,62.57863235473633,76.27068328857422,14.005999565124512,45.212554931640625,61.15999984741211,90.67272186279297,41.417625427246094,70.7333984375,70.20740509033203,33.209999084472656,79.39934539794922,46.33386993408203,19.060510635375977,53.897613525390625,121.16666412353516,48.63224792480469,22.556171417236328
2015-04-10,82.7766342163086,76.52999877929688,37.8382568359375,26.273582458496094,20.0967960357666,102.1318130493164,115.30874633789062,128.47222900390625,70.27377319335938,135.859375,29.636215209960938,124.19512939453125,33.20035934448242,1189.5,299.3389587402344,50.86270523071289,15.235289573669434,38.5099983215332,44.45025634765625,18.945919036865234,58.764930725097656,42.1832389831543,57.025054931640625,100.94438934326172,21.633378982543945,6.329999923706055,64.54756164550781,47.57417297363281,54.42890167236328,48.49396514892578,106.11958312988281,85.77718353271484,150.18641662597656,13.229999542236328,76.8139877319336,23.613332748413086,94.4511489868164,16.858726501464844,25.400196075439453,93.04670715332031,14.522773742675781,44.388362884521484,106.68009948730469,52.137718200683594,29.143203735351562,48.545230865478516,63.311500549316406,35.28643035888672,83.8140640258789,11.266450881958008,41.71820831298828,37.1753044128418,67.62999725341797,81.04918670654297,33.05022048950195,19.253894805908203,48.91053771972656,73.19000244140625,106.09419250488281,24.850269317626953,62.0482063293457,56.971092224121094,78.82176971435547,64.57455444335938,55.301734924316406,72.23831176757812,82.33999633789062,94.20603942871094,11.579999923706055,220.02000427246094,31.68549346923828,31.026691436767578,60.979705810546875,34.94192886352539,122.86532592773438,47.79999923706055,108.96730041503906,60.31636428833008,18.226276397705078,28.78620719909668,62.22519302368164,77.40586853027344,14.0600004196167,45.51850128173828,61.04999923706055,92.01887512207031,41.98701095581055,70.72367858886719,69.75257110595703,33.040000915527344,80.97855377197266,46.47716522216797,18.973939895629883,54.23417282104492,120.62571716308594,49.31009292602539,22.384172439575195
2015-04-13,81.72759246826172,76.0199966430664,37.77513885498047,26.212491989135742,19.944957733154297,103.85411071777344,114.29168701171875,128.0219268798828,69.99120330810547,134.8561248779297,29.45185661315918,123.53604888916016,33.27348709106445,1199.75,299.533447265625,50.31977081298828,15.267400741577148,38.58000183105469,44.37058639526367,19.20245361328125,57.386756896972656,42.20689010620117,56.7792854309082,99.75422668457031,21.587081909179688,6.639999866485596,63.92106246948242,47.91005325317383,54.00238037109375,48.28462600708008,105.27144622802734,85.8598403930664,150.6454620361328,13.350000381469727,75.30299377441406,23.850000381469727,94.03223419189453,16.867969512939453,25.007801055908203,92.30785369873047,14.644745826721191,44.639278411865234,105.63143157958984,52.10972213745117,29.007732391357422,47.77574920654297,62.96516036987305,35.535160064697266,82.67733001708984,11.473464965820312,41.51673889160156,36.73933410644531,67.87000274658203,81.10465240478516,32.82203674316406,19.116188049316406,49.20384216308594,73.01000213623047,105.34519958496094,24.581100463867188,61.712432861328125,56.88743591308594,78.53163146972656,64.69886016845703,55.04622268676758,71.7799301147461,80.7300033569336,93.22997283935547,11.640000343322754,218.22000122070312,31.386289596557617,30.810821533203125,60.786102294921875,34.5245475769043,121.95436096191406,47.470001220703125,107.37352752685547,59.72170639038086,18.02867317199707,29.06639289855957,62.54790115356445,77.60099029541016,13.985333442687988,45.12371063232422,61.0099983215332,89.58257293701172,40.39131164550781,70.4130630493164,69.5176010131836,33.029998779296875,80.64920806884766,46.22429656982422,18.95888900756836,54.39763641357422,118.47960662841797,49.7414436340332,22.646263122558594
